type,time,year,month,date,breau,station,lat,lon
汽車竊盜,1051201,105,12,1,中壢分局,龍興所,24.9387737,121.2504414
汽車竊盜,1051201,105,12,1,大溪分局,南雅所,24.8859612,121.2950188
汽車竊盜,1051201,105,12,1,大溪分局,南雅所,24.8820778,121.2937357
汽車竊盜,1051130,105,11,30,楊梅分局,新屋所,24.9725797,121.1116608
汽車竊盜,1051127,105,11,27,中壢分局,興國所,24.9607224,121.2104077
汽車竊盜,1051127,105,11,27,中壢分局,仁愛所,24.9468319,121.2568197
汽車竊盜,1051126,105,11,26,中壢分局,中福所,24.9642052,121.2310151
汽車竊盜,1051125,105,11,25,中壢分局,仁愛所,24.9383822,121.261598
汽車竊盜,1051124,105,11,24,中壢分局,普仁所,25.0065109,121.195655
汽車竊盜,1051124,105,11,24,楊梅分局,楊梅所,24.9019,121.1426519
汽車竊盜,1051123,105,11,23,蘆竹分局,南崁所,25.0568442,121.2795475
汽車竊盜,1051123,105,11,23,中壢分局,文化所,24.9725654,121.2444077
汽車竊盜,1051123,105,11,23,中壢分局,中福所,24.9712885,121.2344582
汽車竊盜,1051123,105,11,23,中壢分局,中壢所,24.9518719,121.224412
汽車竊盜,1051123,105,11,23,中壢分局,龍興所,24.9324077,121.2376404
汽車竊盜,1051122,105,11,22,楊梅分局,草湳所,24.9159078,121.1836218
汽車竊盜,1051121,105,11,21,中壢分局,普仁所,24.9497479,121.2383424
汽車竊盜,1051121,105,11,21,龍潭分局,聖亭所,24.8713954,121.1991442
汽車竊盜,1051120,105,11,20,桃園分局,武陵所,24.9884867,121.309025
汽車竊盜,1051120,105,11,20,平鎮分局,龍岡所,24.9238711,121.2359797
汽車竊盜,1051119,105,11,19,龜山分局,大華所,25.0580851,121.3670583
汽車竊盜,1051119,105,11,19,楊梅分局,新屋所,24.9744599,121.1033913
汽車竊盜,1051118,105,11,18,楊梅分局,幼獅所,24.9527159,121.1777462
汽車竊盜,1051118,105,11,18,楊梅分局,草湳所,24.9129607,121.1709634
汽車竊盜,1051118,105,11,18,楊梅分局,楊梅所,24.9028724,121.1507249
汽車竊盜,1051118,105,11,18,龍潭分局,聖亭所,24.8735556,121.2013786
汽車竊盜,1051117,105,11,17,蘆竹分局,南竹所,25.0492396,121.265758
汽車竊盜,1051117,105,11,17,楊梅分局,埔頂所,24.962541,121.156536
汽車竊盜,1051117,105,11,17,龍潭分局,聖亭所,24.8824026,121.2118262
汽車竊盜,1051116,105,11,16,桃園分局,中路所,24.9940532,121.2786448
汽車竊盜,1051116,105,11,16,桃園分局,中路所,24.9693073,121.2902574
汽車竊盜,1051116,105,11,16,中壢分局,仁愛所,24.95761,121.262288
汽車竊盜,1051116,105,11,16,中壢分局,普仁所,24.9463364,121.2352821
汽車竊盜,1051116,105,11,16,楊梅分局,草湳所,24.9090775,121.1775718
汽車竊盜,1051116,105,11,16,平鎮分局,平鎮所,24.902219,121.2211888
汽車竊盜,1051115,105,11,15,中壢分局,文化所,24.9880591,121.2430178
汽車竊盜,1051115,105,11,15,平鎮分局,建安所,24.9219715,121.2512156
汽車竊盜,1051115,105,11,15,大溪分局,圳頂所,24.9022744,121.2863835
汽車竊盜,1051115,105,11,15,平鎮分局,平鎮所,24.901274,121.2143788
汽車竊盜,1051115,105,11,15,龍潭分局,龍潭所,24.8544361,121.22063
汽車竊盜,1051114,105,11,14,龜山分局,坪頂所,25.0586431,121.3623511
汽車竊盜,1051114,105,11,14,中壢分局,自強所,24.9679135,121.2573669
汽車竊盜,1051114,105,11,14,中壢分局,中壢所,24.9538225,121.2248229
汽車竊盜,1051113,105,11,13,楊梅分局,新屋所,24.9817082,121.1076514
汽車竊盜,1051113,105,11,13,大溪分局,圳頂所,24.8953213,121.2741606
汽車竊盜,1051112,105,11,12,中壢分局,中壢所,24.957654,121.225786
汽車竊盜,1051109,105,11,9,大溪分局,內柵所,24.8274955,121.2669735
汽車竊盜,1051108,105,11,8,大園分局,潮音所,25.082581,121.17881
汽車竊盜,1051108,105,11,8,桃園分局,龍安所,24.9385359,121.1275482
汽車竊盜,1051108,105,11,8,大溪分局,三元所,24.884098,121.268739
汽車竊盜,1051108,105,11,8,龍潭分局,龍潭所,24.8631545,121.2157526
汽車竊盜,1051107,105,11,7,桃園分局,龍安所,24.9832358,121.2709382
汽車竊盜,1051107,105,11,7,桃園分局,龍安所,24.9832358,121.2709382
汽車竊盜,1051107,105,11,7,楊梅分局,埔頂所,24.9589039,121.1151528
汽車竊盜,1051107,105,11,7,八德分局,四維所,24.9523829,121.307154
汽車竊盜,1051107,105,11,7,大溪分局,中新所,24.9039947,121.2934157
汽車竊盜,1051106,105,11,6,桃園分局,中路所,24.989174,121.29603
汽車竊盜,1051106,105,11,6,平鎮分局,建安所,24.9139915,121.2534783
汽車竊盜,1051106,105,11,6,楊梅分局,草湳所,24.9108233,121.17924
汽車竊盜,1051106,105,11,6,大溪分局,巴陵所,24.8847359,121.2891552
汽車竊盜,1051105,105,11,5,龜山分局,大埔所,25.0563377,121.3785068
汽車竊盜,1051105,105,11,5,桃園分局,埔子所,25.0119315,121.2958551
汽車竊盜,1051105,105,11,5,桃園分局,同安所,25.0001389,121.3105451
汽車竊盜,1051104,105,11,4,大園分局,潮音所,25.0802101,121.1830326
汽車竊盜,1051104,105,11,4,龜山分局,大華所,25.0469759,121.359466
汽車竊盜,1051104,105,11,4,大園分局,新坡所,25.0073335,121.1412347
汽車竊盜,1051104,105,11,4,大溪分局,三元所,24.8792078,121.2590531
汽車竊盜,1051103,105,11,3,中壢分局,興國所,24.9645339,121.2115374
汽車竊盜,1051103,105,11,3,龍潭分局,石門所,24.8242667,121.2339574
汽車竊盜,1051102,105,11,2,中壢分局,中福所,24.963707,121.2313715
汽車竊盜,1051102,105,11,2,楊梅分局,幼獅所,24.9207553,121.1734498
汽車竊盜,1051101,105,11,1,桃園分局,青溪所,25.0011004,121.3154907
汽車竊盜,1051101,105,11,1,中壢分局,仁愛所,24.9448927,121.2511321
汽車竊盜,1051101,105,11,1,楊梅分局,草湳所,24.9113433,121.1793685
汽車竊盜,1051101,105,11,1,大溪分局,圳頂所,24.9001049,121.28377
汽車竊盜,1051101,105,11,1,大溪分局,三元所,24.8911509,121.272821
汽車竊盜,1051031,105,10,31,中壢分局,青埔所,25.0102291,121.2039389
汽車竊盜,1051031,105,10,31,楊梅分局,草湳所,24.9168248,121.1866827
汽車竊盜,1051031,105,10,31,楊梅分局,幼獅所,24.9121035,121.1742222
汽車竊盜,1051030,105,10,30,蘆竹分局,南崁所,25.0628395,121.2894889
汽車竊盜,1051030,105,10,30,楊梅分局,楊梅所,24.9082215,121.1500341
汽車竊盜,1051030,105,10,30,大溪分局,圳頂所,24.9032101,121.2673431
汽車竊盜,1051028,105,10,28,龜山分局,大華所,25.0619896,121.3637973
汽車竊盜,1051028,105,10,28,桃園分局,同安所,25.0215676,121.3144274
汽車竊盜,1051028,105,10,28,中壢分局,內壢所,24.97833,121.2544462
汽車竊盜,1051027,105,10,27,桃園分局,龍安所,24.9929565,121.2744072
汽車竊盜,1051027,105,10,27,龍潭分局,龍潭所,24.8603989,121.2132695
汽車竊盜,1051026,105,10,26,中壢分局,興國所,24.9590029,121.2104357
汽車竊盜,1051025,105,10,25,平鎮分局,北勢所,24.9392967,121.2126145
汽車竊盜,1051024,105,10,24,大園分局,竹圍所,25.1013418,121.239812
汽車竊盜,1051024,105,10,24,楊梅分局,楊梅所,24.9046168,121.150007
汽車竊盜,1051023,105,10,23,中壢分局,興國所,24.9547185,121.214006
汽車竊盜,1051023,105,10,23,平鎮分局,北勢所,24.9509679,121.2207824
汽車竊盜,1051023,105,10,23,大溪分局,圳頂所,24.8953019,121.2756329
汽車竊盜,1051022,105,10,22,桃園分局,同安所,25.0274638,121.3008178
汽車竊盜,1051022,105,10,22,楊梅分局,幼獅所,24.9258686,121.1586019
汽車竊盜,1051021,105,10,21,龜山分局,大華所,25.0467572,121.3735344
汽車竊盜,1051021,105,10,21,楊梅分局,幼獅所,24.9215663,121.1739826
汽車竊盜,1051021,105,10,21,龍潭分局,石門所,24.8692717,121.214199
汽車竊盜,1051020,105,10,20,中壢分局,中福所,24.966573,121.232456
汽車竊盜,1051020,105,10,20,楊梅分局,草湳所,24.9110436,121.1855725
汽車竊盜,1051018,105,10,18,中壢分局,龍興所,24.9326745,121.2518753
汽車竊盜,1051018,105,10,18,八德分局,大安所,24.9309568,121.2834447
汽車竊盜,1051017,105,10,17,龜山分局,大華所,25.0493378,121.3639407
汽車竊盜,1051017,105,10,17,桃園分局,同安所,25.0186765,121.3109889
汽車竊盜,1051017,105,10,17,楊梅分局,埔頂所,24.9568138,121.1452643
汽車竊盜,1051017,105,10,17,楊梅分局,草湳所,24.9099557,121.1601571
汽車竊盜,1051016,105,10,16,龜山分局,坪頂所,25.0583576,121.3595434
汽車竊盜,1051016,105,10,16,大園分局,草漯所,25.0495467,121.1200112
汽車竊盜,1051016,105,10,16,大園分局,草漯所,25.0490151,121.1185772
汽車竊盜,1051016,105,10,16,楊梅分局,新屋所,24.973501,121.101091
汽車竊盜,1051016,105,10,16,大溪分局,圳頂所,24.9230758,121.2952083
汽車竊盜,1051015,105,10,15,楊梅分局,楊梅所,24.9167877,121.1461053
汽車竊盜,1051014,105,10,14,龜山分局,大華所,25.052649,121.3638831
汽車竊盜,1051012,105,10,12,蘆竹分局,南崁所,25.0658959,121.2908799
汽車竊盜,1051012,105,10,12,龜山分局,大華所,25.0578365,121.3705344
汽車竊盜,1051012,105,10,12,楊梅分局,埔頂所,24.9589039,121.1151528
汽車竊盜,1051012,105,10,12,楊梅分局,幼獅所,24.9377879,121.1671999
汽車竊盜,1051011,105,10,11,中壢分局,中福所,24.9770504,121.2306687
汽車竊盜,1051011,105,10,11,楊梅分局,幼獅所,24.9568411,121.1667621
汽車竊盜,1051011,105,10,11,楊梅分局,楊梅所,24.9092011,121.1547284
汽車竊盜,1051011,105,10,11,龍潭分局,龍潭所,24.8613425,121.2198644
汽車竊盜,1051010,105,10,10,龜山分局,龜山所,24.989293,121.3484751
汽車竊盜,1051010,105,10,10,龜山分局,龜山所,24.989293,121.3484751
汽車竊盜,1051009,105,10,9,楊梅分局,草湳所,24.9175811,121.1865103
汽車竊盜,1051009,105,10,9,大溪分局,圳頂所,24.8994833,121.2849737
汽車竊盜,1051009,105,10,9,大溪分局,中新所,24.8923243,121.280289
汽車竊盜,1051008,105,10,8,龍潭分局,中興所,24.8642455,121.2257972
汽車竊盜,1051007,105,10,7,桃園分局,同安所,25.0062281,121.3077435
汽車竊盜,1051007,105,10,7,平鎮分局,建安所,24.9261066,121.2248874
汽車竊盜,1051006,105,10,6,龜山分局,大埔所,25.0469456,121.3815324
汽車竊盜,1051004,105,10,4,蘆竹分局,外社所,25.1009532,121.2622634
汽車竊盜,1051004,105,10,4,楊梅分局,楊梅所,24.9092011,121.1547284
汽車竊盜,1051004,105,10,4,大溪分局,圳頂所,24.9087206,121.2564559
汽車竊盜,1051003,105,10,3,龜山分局,大埔所,25.0570455,121.3804395
汽車竊盜,1051003,105,10,3,蘆竹分局,南竹所,25.0422102,121.2892807
汽車竊盜,1051003,105,10,3,蘆竹分局,大竹所,25.0201149,121.261983
汽車竊盜,1051003,105,10,3,桃園分局,埔子所,25.0093219,121.287878
汽車竊盜,1051002,105,10,2,龍潭分局,石門所,24.8371119,121.2364014
汽車竊盜,1051001,105,10,1,大溪分局,圳頂所,24.9143474,121.2826641
汽車竊盜,1051001,105,10,1,龍潭分局,石門所,24.8488871,121.242363
汽車竊盜,1050929,105,9,29,大溪分局,圳頂所,24.8995404,121.2862366
汽車竊盜,1050929,105,9,29,龍潭分局,中興所,24.8814857,121.2360312
汽車竊盜,1050928,105,9,28,蘆竹分局,南崁所,25.055956,121.2865738
汽車竊盜,1050928,105,9,28,龍潭分局,石門所,24.8698585,121.2142405
汽車竊盜,1050927,105,9,27,龍潭分局,龍潭所,24.855181,121.2217742
汽車竊盜,1050925,105,9,25,桃園分局,埔子所,25.0048474,121.2920205
汽車竊盜,1050925,105,9,25,中壢分局,龍興所,24.9372325,121.2480972
汽車竊盜,1050924,105,9,24,桃園分局,埔子所,25.01073,121.288623
汽車竊盜,1050924,105,9,24,大溪分局,圳頂所,24.9154814,121.2901958
汽車竊盜,1050924,105,9,24,大溪分局,三元所,24.8911509,121.272821
汽車竊盜,1050924,105,9,24,大溪分局,三元所,24.8718045,121.2597753
汽車竊盜,1050923,105,9,23,蘆竹分局,大竹所,25.0191527,121.2583085
汽車竊盜,1050923,105,9,23,大園分局,觀音所,24.9936281,121.3009798
汽車竊盜,1050922,105,9,22,楊梅分局,埔頂所,24.960596,121.162541
汽車竊盜,1050922,105,9,22,龍潭分局,聖亭所,24.8735556,121.2013786
汽車竊盜,1050921,105,9,21,大園分局,新坡所,24.9935279,121.1467419
汽車竊盜,1050921,105,9,21,桃園分局,龍安所,24.9891619,121.2835423
汽車竊盜,1050921,105,9,21,桃園分局,龍安所,24.9827045,121.2733065
汽車竊盜,1050918,105,9,18,龜山分局,坪頂所,25.0207933,121.3500753
汽車竊盜,1050918,105,9,18,龍潭分局,中興所,24.8734402,121.2320212
汽車竊盜,1050916,105,9,16,桃園分局,青溪所,25.0597627,121.3672963
汽車竊盜,1050916,105,9,16,龍潭分局,中興所,24.8732375,121.2251234
汽車竊盜,1050915,105,9,15,八德分局,四維所,24.9470149,121.3077264
汽車竊盜,1050914,105,9,14,桃園分局,龍安所,24.9873256,121.2831226
汽車竊盜,1050914,105,9,14,楊梅分局,新屋所,24.9817082,121.1076514
汽車竊盜,1050913,105,9,13,蘆竹分局,大竹所,25.0302438,121.2521531
汽車竊盜,1050913,105,9,13,桃園分局,大樹所,24.987698,121.319332
汽車竊盜,1050913,105,9,13,龍潭分局,聖亭所,24.8823365,121.2051268
汽車竊盜,1050912,105,9,12,桃園分局,同安所,25.012491,121.2953678
汽車竊盜,1050912,105,9,12,大溪分局,圳頂所,24.9056821,121.2799489
汽車竊盜,1050912,105,9,12,大溪分局,圳頂所,24.9027743,121.2764836
汽車竊盜,1050911,105,9,11,龜山分局,坪頂所,25.0642678,121.3568956
汽車竊盜,1050911,105,9,11,楊梅分局,楊梅所,24.9027155,121.1255286
汽車竊盜,1050911,105,9,11,大溪分局,圳頂所,24.8962552,121.2757333
汽車竊盜,1050910,105,9,10,桃園分局,埔子所,25.0101074,121.2820576
汽車竊盜,1050909,105,9,9,龜山分局,大華所,25.0627704,121.3675643
汽車竊盜,1050909,105,9,9,八德分局,八德所,24.9443588,121.2958986
汽車竊盜,1050909,105,9,9,中壢分局,仁愛所,24.9407945,121.2514906
汽車竊盜,1050909,105,9,9,楊梅分局,楊梅所,24.9099604,121.1583683
汽車竊盜,1050908,105,9,8,桃園分局,中路所,24.994587,121.295696
汽車竊盜,1050908,105,9,8,中壢分局,文化所,24.9904858,121.2549107
汽車竊盜,1050908,105,9,8,中壢分局,自強所,24.965613,121.260271
汽車竊盜,1050907,105,9,7,桃園分局,龍安所,24.9929773,121.2850157
汽車竊盜,1050907,105,9,7,龜山分局,坪頂所,24.9906259,121.3215055
汽車竊盜,1050907,105,9,7,楊梅分局,幼獅所,24.9489751,121.1676405
汽車竊盜,1050907,105,9,7,龍潭分局,龍潭所,24.8623039,121.217335
汽車竊盜,1050906,105,9,6,中壢分局,中福所,24.9689703,121.2239598
汽車竊盜,1050906,105,9,6,中壢分局,仁愛所,24.9449156,121.2507343
汽車竊盜,1050906,105,9,6,楊梅分局,幼獅所,24.9210386,121.1696745
汽車竊盜,1050906,105,9,6,龍潭分局,龍潭所,24.865218,121.213855
汽車竊盜,1050905,105,9,5,龜山分局,大華所,25.0577506,121.3659755
汽車竊盜,1050905,105,9,5,大溪分局,圳頂所,24.9123372,121.2892828
汽車竊盜,1050904,105,9,4,蘆竹分局,大竹所,25.0133096,121.2544119
汽車竊盜,1050904,105,9,4,中壢分局,文化所,24.9908843,121.2548748
汽車竊盜,1050904,105,9,4,中壢分局,內壢所,24.9767359,121.260253
汽車竊盜,1050904,105,9,4,中壢分局,龍興所,24.9391252,121.2421657
汽車竊盜,1050904,105,9,4,楊梅分局,楊梅所,24.9099604,121.1583683
汽車竊盜,1050903,105,9,3,蘆竹分局,大竹所,24.9744859,121.303275
汽車竊盜,1050903,105,9,3,中壢分局,自強所,24.9655782,121.2619544
汽車竊盜,1050902,105,9,2,蘆竹分局,大竹所,25.0219914,121.2556651
汽車竊盜,1050902,105,9,2,桃園分局,埔子所,25.0173462,121.2909293
汽車竊盜,1050902,105,9,2,桃園分局,青溪所,25.0032183,121.3204367
汽車竊盜,1050902,105,9,2,蘆竹分局,南崁所,24.9919958,121.3036935
汽車竊盜,1050902,105,9,2,八德分局,四維所,24.9697432,121.3008723
汽車竊盜,1050901,105,9,1,中壢分局,自強所,24.9648233,121.2640288
汽車竊盜,1050901,105,9,1,八德分局,廣興所,24.936158,121.267839
汽車竊盜,1050901,105,9,1,大溪分局,南雅所,24.882669,121.2906537
汽車竊盜,1050831,105,8,31,中壢分局,中福所,24.9916977,121.2216158
汽車竊盜,1050830,105,8,30,中壢分局,內壢所,24.9747509,121.263573
汽車竊盜,1050830,105,8,30,楊梅分局,幼獅所,24.9545056,121.1773115
汽車竊盜,1050830,105,8,30,大溪分局,南雅所,24.8742413,121.2848136
汽車竊盜,1050830,105,8,30,龍潭分局,聖亭所,24.8654423,121.1997631
汽車竊盜,1050829,105,8,29,大園分局,新坡所,25.0067914,121.1643661
汽車竊盜,1050827,105,8,27,大園分局,竹圍所,25.1010943,121.2225713
汽車竊盜,1050827,105,8,27,八德分局,高明所,24.9830075,121.2814226
汽車竊盜,1050827,105,8,27,平鎮分局,龍岡所,24.9254708,121.2490446
汽車竊盜,1050826,105,8,26,中壢分局,文化所,24.9770779,121.2519395
汽車竊盜,1050826,105,8,26,中壢分局,文化所,24.974563,121.244734
汽車竊盜,1050826,105,8,26,龍潭分局,聖亭所,24.8832956,121.207778
汽車竊盜,1050825,105,8,25,大園分局,大園所,25.0618019,121.203815
汽車竊盜,1050825,105,8,25,中壢分局,青埔所,25.0149874,121.218944
汽車竊盜,1050825,105,8,25,桃園分局,龍安所,24.9804707,121.2688246
汽車竊盜,1050824,105,8,24,龜山分局,大華所,25.052973,121.373551
汽車竊盜,1050824,105,8,24,中壢分局,文化所,24.9911872,121.2553656
汽車竊盜,1050824,105,8,24,龍潭分局,龍潭所,24.8791912,121.2116537
汽車竊盜,1050822,105,8,22,桃園分局,同安所,25.030025,121.303887
汽車竊盜,1050822,105,8,22,桃園分局,青溪所,25.0128327,121.3120561
汽車竊盜,1050820,105,8,20,楊梅分局,幼獅所,24.9576706,121.1703131
汽車竊盜,1050819,105,8,19,大園分局,新坡所,24.9936281,121.3009798
汽車竊盜,1050819,105,8,19,桃園分局,大樹所,24.9801842,121.3202207
汽車竊盜,1050818,105,8,18,桃園分局,同安所,25.0160047,121.3133809
汽車竊盜,1050818,105,8,18,龍潭分局,龍潭所,24.8613425,121.2198644
汽車竊盜,1050817,105,8,17,桃園分局,中路所,24.9949857,121.2914401
汽車竊盜,1050817,105,8,17,龜山分局,大林所,24.9907919,121.332218
汽車竊盜,1050817,105,8,17,八德分局,大安所,24.959115,121.3083948
汽車竊盜,1050817,105,8,17,平鎮分局,北勢所,24.9419126,121.2173798
汽車竊盜,1050816,105,8,16,龜山分局,大華所,25.044699,121.36063
汽車竊盜,1050816,105,8,16,桃園分局,同安所,25.0233939,121.3098515
汽車竊盜,1050816,105,8,16,龍潭分局,高平所,24.8695921,121.2138328
汽車竊盜,1050815,105,8,15,龜山分局,龜山所,25.0022549,121.346292
汽車竊盜,1050815,105,8,15,中壢分局,自強所,24.969191,121.261075
汽車竊盜,1050815,105,8,15,中壢分局,仁愛所,24.9437105,121.251296
汽車竊盜,1050815,105,8,15,楊梅分局,草湳所,24.9115718,121.1842192
汽車竊盜,1050815,105,8,15,大溪分局,圳頂所,24.9072629,121.2728129
汽車竊盜,1050814,105,8,14,桃園分局,同安所,25.0219992,121.2996449
汽車竊盜,1050814,105,8,14,楊梅分局,上湖所,24.9111007,121.1198868
汽車竊盜,1050813,105,8,13,蘆竹分局,外社所,25.0872426,121.2811781
汽車竊盜,1050813,105,8,13,中壢分局,仁愛所,24.9468873,121.2567366
汽車竊盜,1050813,105,8,13,大溪分局,三元所,24.8866892,121.2701116
汽車竊盜,1050813,105,8,13,龍潭分局,中興所,24.8611506,121.2368819
汽車竊盜,1050812,105,8,12,桃園分局,武陵所,24.991117,121.314218
汽車竊盜,1050812,105,8,12,楊梅分局,幼獅所,24.9577193,121.1751899
汽車竊盜,1050811,105,8,11,大園分局,草漯所,25.0359365,121.1137544
汽車竊盜,1050810,105,8,10,楊梅分局,草湳所,24.9193542,121.1841437
汽車竊盜,1050810,105,8,10,龍潭分局,龍潭所,24.853942,121.2199445
汽車竊盜,1050809,105,8,9,大園分局,潮音所,25.074466,121.209181
汽車竊盜,1050809,105,8,9,大園分局,草漯所,25.0503526,121.119678
汽車竊盜,1050809,105,8,9,桃園分局,龍安所,24.9921318,121.2752688
汽車竊盜,1050808,105,8,8,大園分局,草漯所,25.0366377,121.1030582
汽車竊盜,1050808,105,8,8,蘆竹分局,大竹所,25.0224988,121.2475861
汽車竊盜,1050808,105,8,8,蘆竹分局,大竹所,25.0190246,121.2563173
汽車竊盜,1050808,105,8,8,中壢分局,自強所,24.9721514,121.2053963
汽車竊盜,1050807,105,8,7,八德分局,大安所,24.9701603,121.308842
汽車竊盜,1050807,105,8,7,楊梅分局,埔頂所,24.9631969,121.095916
汽車竊盜,1050806,105,8,6,大園分局,三果所,25.0825326,121.2621571
汽車竊盜,1050806,105,8,6,八德分局,廣興所,24.9589669,121.280613
汽車竊盜,1050806,105,8,6,中壢分局,龍興所,24.938908,121.2529674
汽車竊盜,1050806,105,8,6,中壢分局,龍興所,24.9348492,121.2350198
汽車竊盜,1050805,105,8,5,桃園分局,龍安所,24.986868,121.2794087
汽車竊盜,1050804,105,8,4,大園分局,大園所,25.0585842,121.1973819
汽車竊盜,1050804,105,8,4,大園分局,草漯所,25.0449528,121.1412732
汽車竊盜,1050804,105,8,4,八德分局,四維所,24.9540448,121.2930165
汽車竊盜,1050804,105,8,4,中壢分局,龍興所,24.9391252,121.2421657
汽車竊盜,1050803,105,8,3,蘆竹分局,大竹所,25.0454542,121.2578432
汽車竊盜,1050803,105,8,3,中壢分局,龍興所,24.9319173,121.2571751
汽車竊盜,1050802,105,8,2,大園分局,新坡所,24.9962787,121.1630194
汽車竊盜,1050802,105,8,2,中壢分局,中福所,24.9848094,121.222485
汽車竊盜,1050802,105,8,2,中壢分局,內壢所,24.9721514,121.2053963
汽車竊盜,1050801,105,8,1,大園分局,草漯所,25.0547924,121.1244898
汽車竊盜,1050731,105,7,31,大溪分局,內柵所,24.8510821,121.2764981
汽車竊盜,1050730,105,7,30,大溪分局,圳頂所,24.9205509,121.2915566
汽車竊盜,1050729,105,7,29,大園分局,大園所,25.0471631,121.1874711
汽車竊盜,1050729,105,7,29,中壢分局,興國所,24.9659597,121.2204783
汽車竊盜,1050729,105,7,29,楊梅分局,幼獅所,24.9219621,121.1752714
汽車竊盜,1050728,105,7,28,大溪分局,內柵所,24.8563654,121.2828073
汽車竊盜,1050726,105,7,26,蘆竹分局,大竹所,25.0249931,121.2620054
汽車竊盜,1050726,105,7,26,楊梅分局,幼獅所,24.9242108,121.1366715
汽車竊盜,1050726,105,7,26,楊梅分局,楊梅所,24.9014889,121.122724
汽車竊盜,1050725,105,7,25,大園分局,三果所,25.0725071,121.2426057
汽車竊盜,1050725,105,7,25,桃園分局,龍安所,24.9836932,121.2716495
汽車竊盜,1050725,105,7,25,楊梅分局,新屋所,24.9705727,121.1074627
汽車竊盜,1050725,105,7,25,龍潭分局,石門所,24.8546861,121.220516
汽車竊盜,1050724,105,7,24,大園分局,草漯所,25.0359365,121.1137544
汽車竊盜,1050724,105,7,24,八德分局,四維所,24.9664792,121.2978088
汽車竊盜,1050724,105,7,24,大溪分局,圳頂所,24.9109555,121.2869134
汽車竊盜,1050724,105,7,24,大溪分局,圳頂所,24.8985127,121.2813967
汽車竊盜,1050722,105,7,22,大溪分局,復興所,24.9936281,121.3009798
汽車竊盜,1050721,105,7,21,龜山分局,大華所,25.0578365,121.3705344
汽車竊盜,1050721,105,7,21,桃園分局,同安所,25.022003,121.313192
汽車竊盜,1050721,105,7,21,中壢分局,興國所,24.9902334,121.2217636
汽車竊盜,1050721,105,7,21,中壢分局,文化所,24.9788292,121.2447336
汽車竊盜,1050721,105,7,21,中壢分局,文化所,24.9746406,121.2534259
汽車竊盜,1050721,105,7,21,平鎮分局,宋屋所,24.9634978,121.1853557
汽車竊盜,1050721,105,7,21,大溪分局,中新所,24.8658422,121.2969674
汽車竊盜,1050720,105,7,20,八德分局,四維所,24.9687876,121.2970745
汽車竊盜,1050720,105,7,20,八德分局,四維所,24.9582669,121.3008296
汽車竊盜,1050720,105,7,20,中壢分局,仁愛所,24.9580232,121.2598416
汽車竊盜,1050720,105,7,20,八德分局,四維所,24.9537453,121.2952091
汽車竊盜,1050720,105,7,20,大溪分局,圳頂所,24.9042541,121.2848556
汽車竊盜,1050719,105,7,19,中壢分局,青埔所,25.0092299,121.2157779
汽車竊盜,1050719,105,7,19,中壢分局,內壢所,24.9755246,121.2609206
汽車竊盜,1050719,105,7,19,中壢分局,內壢所,24.9754345,121.2600832
汽車竊盜,1050718,105,7,18,龜山分局,龜山所,25.003458,121.3416481
汽車竊盜,1050718,105,7,18,龜山分局,龜山所,25.0001958,121.3409565
汽車竊盜,1050717,105,7,17,八德分局,八德所,24.9324922,121.2943118
汽車竊盜,1050717,105,7,17,楊梅分局,草湳所,24.91309,121.1879644
汽車竊盜,1050717,105,7,17,大溪分局,圳頂所,24.896772,121.2739969
汽車竊盜,1050716,105,7,16,大園分局,新坡所,25.0182352,121.116878
汽車竊盜,1050716,105,7,16,中壢分局,中福所,24.9669948,121.2317307
汽車竊盜,1050716,105,7,16,中壢分局,龍興所,24.928013,121.249371
汽車竊盜,1050715,105,7,15,龜山分局,大華所,25.0576419,121.3650931
汽車竊盜,1050715,105,7,15,桃園分局,同安所,25.0279352,121.3015932
汽車竊盜,1050715,105,7,15,中壢分局,文化所,24.9932096,121.2455546
汽車竊盜,1050715,105,7,15,中壢分局,中福所,24.974389,121.239881
汽車竊盜,1050715,105,7,15,大溪分局,中新所,24.8923824,121.2792911
汽車竊盜,1050714,105,7,14,蘆竹分局,南崁所,25.0615032,121.3087189
汽車竊盜,1050713,105,7,13,蘆竹分局,南崁所,25.0728669,121.284862
汽車竊盜,1050713,105,7,13,八德分局,大安所,24.9598067,121.3050959
汽車竊盜,1050713,105,7,13,大溪分局,圳頂所,24.9090884,121.2793998
汽車竊盜,1050713,105,7,13,楊梅分局,草湳所,24.9067752,121.1790991
汽車竊盜,1050712,105,7,12,龜山分局,大華所,25.0597602,121.368438
汽車竊盜,1050712,105,7,12,桃園分局,青溪所,25.0072809,121.3159971
汽車竊盜,1050712,105,7,12,楊梅分局,草湳所,24.9074119,121.1764418
汽車竊盜,1050712,105,7,12,龍潭分局,龍潭所,24.8660133,121.2192256
汽車竊盜,1050711,105,7,11,大溪分局,三元所,24.886068,121.266418
汽車竊盜,1050710,105,7,10,楊梅分局,大坡所,24.9486227,121.0191751
汽車竊盜,1050710,105,7,10,楊梅分局,大坡所,24.9460316,121.0535762
汽車竊盜,1050709,105,7,9,桃園分局,青溪所,25.0049344,121.3174045
汽車竊盜,1050709,105,7,9,中壢分局,普仁所,24.9513969,121.2408344
汽車竊盜,1050709,105,7,9,八德分局,廣興所,24.9338806,121.2653263
